Identity,GPS Fix Time,date,GPS Fix Attempt,GPS Latitude,GPS Longitude,time,croc name,acoustic tag ID,satellite tag,GPS start,days at large,GPS end,number of fixes (HDOP<4),sex,total length (cm),,
,1/9/10 8:48,1/9/2010,,-12.10109,141.95223,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95223
,1/9/10 11:48,1/9/2010,,-12.10112,141.95283,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95283
,1/10/10 2:48,1/10/2010,,-12.10101,141.95257,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95257
,1/10/10 5:47,1/10/2010,,-12.10104,141.95337,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95337
,1/10/10 8:48,1/10/2010,,-12.10142,141.95304,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95304
,1/10/10 2:46,1/10/2010,,-12.10142,141.95262,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95262
,1/10/10 11:45,1/10/2010,,-12.10135,141.95346,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95346
,1/11/10 2:43,1/11/2010,,-12.10106,141.95314,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95314
,1/11/10 5:43,1/11/2010,,-12.10092,141.9524,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9524
,1/11/10 8:43,1/11/2010,,-12.10104,141.9525,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9525
,1/11/10 11:42,1/11/2010,,-12.10139,141.95297,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95297
,1/11/10 2:42,1/11/2010,,-12.10126,141.95278,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95278
,1/11/10 11:40,1/11/2010,,-12.10112,141.9525,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9525
,1/12/10 2:39,1/12/2010,,-12.10121,141.95261,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95261
,1/12/10 5:40,1/12/2010,,-12.10146,141.95284,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95284
,1/12/10 8:39,1/12/2010,,-12.10128,141.9527,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9527
,1/12/10 2:39,1/12/2010,,-12.10119,141.95246,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95246
,1/12/10 5:38,1/12/2010,,-12.10124,141.95274,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95274
,1/12/10 8:38,1/12/2010,,-12.10135,141.95271,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95271
,1/12/10 11:39,1/12/2010,,-12.10129,141.95342,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95342
,1/13/10 11:34,1/13/2010,,-12.10142,141.95276,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95276
,1/13/10 2:34,1/13/2010,,-12.10099,141.95307,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95307
,1/13/10 8:32,1/13/2010,,-12.10075,141.95232,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95232
,1/13/10 11:31,1/13/2010,,-12.10115,141.95252,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95252
,1/14/10 2:32,1/14/2010,,-12.10135,141.95277,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95277
,1/14/10 8:30,1/14/2010,,-12.10135,141.95259,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95259
,1/14/10 11:29,1/14/2010,,-12.1016,141.95283,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95283
,1/14/10 2:29,1/14/2010,,-12.10111,141.95324,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95324
,1/14/10 5:29,1/14/2010,,-12.10117,141.95246,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95246
,1/14/10 8:30,1/14/2010,,-12.10149,141.95285,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95285
,1/14/10 11:28,1/14/2010,,-12.10113,141.95263,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95263
,1/15/10 2:28,1/15/2010,,-12.10106,141.95249,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95249
,1/15/10 8:29,1/15/2010,,-12.10151,141.95351,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95351
,1/15/10 11:27,1/15/2010,,-12.10128,141.95266,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95266
,1/15/10 2:25,1/15/2010,,-12.10137,141.95291,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95291
,1/15/10 5:25,1/15/2010,,-12.10111,141.9534,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9534
,1/16/10 2:23,1/16/2010,,-12.10114,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,1/16/10 5:22,1/16/2010,,-12.10111,141.95262,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95262
,1/16/10 5:20,1/16/2010,,-12.10152,141.95282,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95282
,1/16/10 8:18,1/16/2010,,-12.1013,141.95285,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95285
,1/16/10 11:19,1/16/2010,,-12.10106,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,1/17/10 2:20,1/17/2010,,-12.10121,141.95265,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95265
,1/17/10 8:17,1/17/2010,,-12.101,141.95264,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95264
,1/17/10 11:16,1/17/2010,,-12.10146,141.95267,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95267
,1/17/10 2:16,1/17/2010,,-12.10133,141.95257,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95257
,1/17/10 5:16,1/17/2010,,-12.10137,141.95231,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95231
,1/17/10 11:14,1/17/2010,,-12.10121,141.95262,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95262
,1/18/10 2:15,1/18/2010,,-12.10099,141.95339,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95339
,1/18/10 5:16,1/18/2010,,-12.10166,141.95334,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95334
,1/18/10 8:15,1/18/2010,,-12.1013,141.9537,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9537
,1/18/10 11:13,1/18/2010,,-12.10105,141.95332,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95332
,1/18/10 2:13,1/18/2010,,-12.10099,141.95324,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95324
,1/18/10 5:13,1/18/2010,,-12.10122,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,1/18/10 11:12,1/18/2010,,-12.10142,141.95345,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95345
,1/19/10 2:12,1/19/2010,,-12.10129,141.95259,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95259
,1/19/10 11:09,1/19/2010,,-12.10135,141.95278,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95278
,1/19/10 2:08,1/19/2010,,-12.10131,141.95256,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95256
,1/19/10 5:08,1/19/2010,,-12.10135,141.95257,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95257
,1/19/10 8:09,1/19/2010,,-12.10091,141.953,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.953
,1/20/10 5:06,1/20/2010,,-12.10115,141.95265,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95265
,1/20/10 8:06,1/20/2010,,-12.10102,141.95325,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95325
,1/20/10 11:05,1/20/2010,,-12.10102,141.95325,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95325
,1/20/10 2:05,1/20/2010,,-12.10085,141.9533,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9533
,1/20/10 8:03,1/20/2010,,-12.1011,141.95317,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95317
,1/20/10 11:02,1/20/2010,,-12.10128,141.95249,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95249
,1/21/10 2:02,1/21/2010,,-12.10106,141.95243,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95243
,1/21/10 11:00,1/21/2010,,-12.10086,141.95312,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95312
,1/21/10 1:58,1/21/2010,,-12.10108,141.95311,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95311
,1/21/10 4:58,1/21/2010,,-12.10111,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,1/21/10 7:59,1/21/2010,,-12.10084,141.95346,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95346
,1/21/10 10:57,1/21/2010,,-12.10099,141.95321,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95321
,1/22/10 1:57,1/22/2010,,-12.10109,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,1/22/10 4:59,1/22/2010,,-12.10087,141.95288,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95288
,1/22/10 7:57,1/22/2010,,-12.10108,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,1/22/10 10:57,1/22/2010,,-12.1014,141.95314,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95314
,1/22/10 1:56,1/22/2010,,-12.10091,141.95352,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95352
,1/22/10 4:56,1/22/2010,,-12.10109,141.95336,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95336
,1/22/10 7:57,1/22/2010,,-12.10088,141.95332,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95332
,1/22/10 10:57,1/22/2010,,-12.10104,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,1/23/10 1:56,1/23/2010,,-12.10115,141.95254,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95254
,1/23/10 4:54,1/23/2010,,-12.10121,141.9525,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9525
,1/23/10 7:56,1/23/2010,,-12.101,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,1/23/10 10:54,1/23/2010,,-12.10083,141.9533,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9533
,1/23/10 1:54,1/23/2010,,-12.10097,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,1/23/10 4:53,1/23/2010,,-12.10115,141.95334,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95334
,1/23/10 7:55,1/23/2010,,-12.10099,141.95334,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95334
,1/24/10 4:53,1/24/2010,,-12.10122,141.95315,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95315
,1/24/10 10:49,1/24/2010,,-12.10087,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,1/24/10 10:47,1/24/2010,,-12.10115,141.95309,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95309
,1/25/10 1:47,1/25/2010,,-12.10089,141.95316,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95316
,1/25/10 7:44,1/25/2010,,-12.10151,141.9529,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9529
,1/25/10 10:43,1/25/2010,,-12.10123,141.95286,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95286
,1/25/10 1:43,1/25/2010,,-12.10138,141.95261,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95261
,1/25/10 4:44,1/25/2010,,-12.10102,141.95321,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95321
,1/25/10 7:44,1/25/2010,,-12.10113,141.9533,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9533
,1/25/10 10:43,1/25/2010,,-12.10073,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
,1/26/10 1:43,1/26/2010,,-12.1007,141.95334,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95334
,1/26/10 10:40,1/26/2010,,-12.10121,141.95273,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95273
,1/26/10 4:39,1/26/2010,,-12.10109,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,1/26/10 10:38,1/26/2010,,-12.10088,141.95348,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95348
,1/27/10 1:37,1/27/2010,,-12.10114,141.95345,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95345
,1/27/10 10:34,1/27/2010,,-12.10114,141.95334,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95334
,1/27/10 1:34,1/27/2010,,-12.10146,141.953,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.953
,1/27/10 4:36,1/27/2010,,-12.10116,141.95315,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95315
,1/27/10 7:35,1/27/2010,,-12.10097,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
